date,avg_time_generation,avg_time_on_site,avg_time_on_site_returning,bounce_count,bounce_rate,bounce_rate_returning,conversion_rate,conversion_rate_new_visit,conversion_rate_returning_visit,max_actions,max_actions_returning,nb_actions,nb_actions_per_visit,nb_actions_per_visit_returning,nb_actions_returning,nb_conversions,nb_conversions_new_visit,nb_conversions_returning_visit,nb_downloads,nb_hits_with_time_generation,nb_keywords,nb_outlinks,nb_pageviews,nb_searches,nb_uniq_downloads,nb_uniq_outlinks,nb_uniq_pageviews,nb_uniq_visitors,nb_uniq_visitors_returning,nb_users,nb_users_returning,nb_visits,nb_visits_converted,nb_visits_converted_new_visit,nb_visits_converted_returning_visit,nb_visits_returning,revenue,revenue_new_visit,revenue_returning_visit,sum_visit_length
2018-07-27,0.707,168,242,3713,48%,44%,21.35%,22.26%,18.96%,48743,1684,195087,25,4.7,10021,3652,3038,614,3168,16722,500,1431,138584,51904,2639,1218,86936,7185,1847,92,40,7809,1667,1259,408,2152,0,0,0,1310556
2018-07-28,0.801,135,185,1840,53%,50%,23.09%,23.58%,20.31%,12505,546,87957,25.3,5.3,2745,1672,1495,177,923,6187,500,638,61214,25182,740,526,40256,3314,464,24,7,3474,802,696,106,522,0,0,0,467966
2018-07-29,1.176,138,204,1949,53%,52%,23.48%,23.69%,22.32%,14744,2494,103440,28.3,7.8,4488,1898,1684,214,1027,6509,500,614,73905,27894,835,517,48663,3482,510,23,3,3659,859,730,129,578,0,0,0,504601
2018-07-30,0.747,157,219,4524,48%,44%,21.31%,21.99%,19.25%,14884,1942,216832,23.1,4.5,10443,4283,3627,656,3438,17899,500,1783,147957,63654,2889,1514,105313,8660,1953,89,36,9407,2005,1560,445,2312,0,0,0,1477650
2018-07-31,0.658,163,228,4193,46%,42%,21.44%,22.26%,19.09%,15046,930,202100,22.1,4.4,10433,3186,2547,639,3988,17925,500,1782,136782,59548,3267,1489,95207,8453,2024,99,17,9128,1957,1504,453,2373,0,0,0,1484026
2018-08-01,0.663,167,273,3888,46%,42%,22.88%,22.99%,22.54%,10723,2046,174424,20.6,5.1,10800,3555,2853,702,3545,16894,500,1661,108939,60279,2985,1416,80565,7866,1805,94,17,8475,1939,1458,481,2134,0,0,0,1419134
2018-08-02,0.665,159,245,4083,47%,44%,21.98%,22.6%,20.24%,13399,1607,173973,20.1,4.6,10513,3685,3060,625,3556,16460,500,1670,110940,57807,2946,1405,84441,8000,1923,77,16,8648,1901,1443,458,2263,0,0,0,1378334
2018-08-03,0.619,154,225,3447,46%,41%,22.92%,23.72%,20.47%,12878,2363,144090,19.4,6.1,11177,3514,2937,577,3098,15731,500,1382,91433,48177,2561,1193,70947,6928,1555,62,13,7443,1706,1332,374,1827,0,0,0,1144719
2018-08-04,0.788,118,160,1861,54%,54%,23.34%,22.95%,25.87%,8705,662,63316,18.5,5.6,2585,1363,1179,184,880,6052,500,625,38819,22992,730,510,29125,3283,421,24,4,3423,799,680,119,460,0,0,0,405529
2018-08-05,0.766,125,163,1841,53%,54%,22.13%,22.79%,18.07%,5765,224,64653,18.8,3.5,1681,1367,1225,142,985,5886,500,578,38268,24822,798,485,29884,3295,420,27,3,3444,762,674,88,487,0,0,0,430040
2018-08-06,0.661,157,217,4001,48%,43%,22.03%,22.46%,20.68%,16398,743,157147,19,5.5,10963,4269,3603,666,3307,16101,500,1542,93130,59168,2699,1337,70777,7699,1718,84,24,8271,1822,1407,415,2007,0,0,0,1294439
2018-08-07,0.669,166,252,4070,47%,42%,22.42%,22.82%,21.14%,12396,338,183663,21.4,4.4,9086,4217,3571,646,3631,16533,500,1673,117475,60884,2915,1407,84045,7969,1777,91,18,8596,1927,1487,440,2081,0,0,0,1429063
2018-08-08,0.682,158,220,4048,48%,46%,22.82%,23.72%,19.89%,8537,687,163462,19.5,4,7975,3675,3116,559,3242,15960,500,1611,102229,56380,2700,1366,75618,7845,1698,70,8,8379,1912,1520,392,1971,0,0,0,1326407
2018-08-09,0.726,144,196,4227,49%,44%,22.49%,23.36%,19.62%,11759,558,166709,19.1,4.6,9331,4097,3507,590,3337,16674,500,1698,104398,57276,2844,1417,79560,8093,1732,89,21,8706,1958,1562,396,2018,0,0,0,1256777
2018-08-10,0.678,146,202,3577,49%,47%,22.5%,23.16%,20.27%,18574,638,142741,19.4,4.5,7687,3489,2966,523,2704,14834,500,1331,91393,47313,2253,1142,69302,6884,1465,60,13,7343,1652,1309,343,1692,0,0,0,1070807
2018-08-11,0.75,131,197,1855,55%,53%,24.01%,24.59%,20.81%,19544,542,67038,19.8,4.3,2222,1784,1621,163,885,5903,500,575,42581,22997,715,449,32066,3237,459,17,3,3386,813,705,108,519,0,0,0,444159
2018-08-12,0.721,129,186,1931,53%,50%,22.99%,23.91%,18.21%,7642,1478,76648,21.2,5.6,3276,1829,1650,179,998,6413,500,642,47972,27036,837,557,37352,3417,481,17,1,3619,832,726,106,582,0,0,0,467775
2018-08-13,0.7,167,255,3685,48%,43%,21.83%,22.58%,19.33%,14402,706,154886,20.3,4.9,8641,3777,3279,498,2904,14924,500,1526,97216,53240,2463,1277,73690,7114,1511,60,19,7622,1664,1325,339,1754,0,0,0,1269200
2018-08-14,0.698,157,232,3734,49%,46%,21.71%,21.94%,20.97%,18186,1060,159262,20.9,5.2,9214,3684,3121,563,2793,14474,500,1404,102617,52448,2342,1185,73707,7094,1487,61,19,7627,1656,1287,369,1760,0,0,0,1196206
2018-08-15,0.81,125,195,2382,54%,55%,22.32%,22.51%,21.28%,15670,1321,103994,23.5,5.7,3903,2331,2095,236,1218,7857,500,706,66861,35209,992,610,49058,4208,595,28,5,4431,989,843,146,686,0,0,0,553956
2018-08-16,0.738,147,225,3861,50%,45%,21.28%,21.58%,20.34%,9499,2926,157586,20.4,6.3,11500,3565,2986,579,2731,14606,500,1359,104582,48914,2318,1165,80059,7201,1517,59,21,7738,1647,1276,371,1824,0,0,0,1134112
2018-08-17,0.674,148,225,3734,48%,45%,21.99%,22.55%,19.95%,14257,862,159198,20.6,5.4,8851,3845,3269,576,2750,16718,500,1467,98676,56305,2274,1212,76581,7224,1410,77,21,7725,1699,1371,328,1644,0,0,0,1146218
2018-08-18,0.787,117,149,2593,52%,53%,20.75%,20.73%,20.91%,15865,428,102514,20.5,3.7,2310,2165,1984,181,1362,9312,500,945,59186,41021,1103,650,43354,4786,539,32,7,4992,1036,907,129,617,0,0,0,586112
2018-08-19,0.813,120,170,2366,55%,54%,22.55%,22.95%,20.31%,14163,775,91583,21.4,4.4,2827,2320,2134,186,1203,7469,500,789,61175,28416,937,633,45186,4061,548,23,6,4279,965,835,130,640,0,0,0,511497
2018-08-20,0.707,154,222,4427,48%,46%,22.21%,23.02%,19.54%,14043,1055,180033,19.5,3.9,8495,4681,3995,686,3336,18125,500,1947,111940,62810,2864,1549,85549,8558,1828,89,44,9250,2054,1632,422,2160,0,0,0,1427333
2018-08-21,0.724,162,237,4337,46%,44%,21.85%,22.38%,20.25%,8954,462,192926,20.7,3.8,8738,4195,3541,654,3629,18368,500,1799,123978,63520,3060,1508,91698,8595,1967,97,41,9331,2039,1568,471,2326,0,0,0,1507470
2018-08-22,0.711,157,236,4287,47%,44%,21.62%,22.54%,18.72%,20747,1734,199937,21.8,4.9,10839,4211,3531,680,3445,18049,500,1785,126865,67842,2929,1478,93992,8448,1889,91,41,9187,1986,1570,416,2222,0,0,0,1445702
2018-08-23,0.705,169,246,4335,47%,45%,22.29%,22.6%,21.34%,14293,1225,199871,21.7,5.1,11721,4401,3655,746,3609,18294,500,1794,127892,66576,3006,1519,95979,8498,1937,88,43,9199,2050,1562,488,2287,0,0,0,1554706
2018-08-24,0.661,152,236,3964,48%,44%,22.44%,23.02%,20.52%,7920,658,171403,20.7,3.8,7445,3829,3270,559,3200,17154,500,1534,109587,57082,2664,1300,82870,7689,1664,83,35,8286,1859,1462,397,1935,0,0,0,1261913
2018-08-25,0.732,127,180,2201,54%,55%,22.09%,22.75%,18.32%,12054,345,79642,19.6,3.5,2111,1820,1671,149,1081,7091,500,664,49839,28058,914,574,37091,3849,536,31,11,4061,897,786,111,606,0,0,0,517040
2018-08-26,0.766,127,177,2315,52%,54%,23.03%,23.5%,20.46%,14797,401,94407,21.3,3.4,2326,2113,1910,203,1226,7856,500,878,58490,33813,977,735,43739,4192,606,39,10,4429,1020,879,141,689,0,0,0,564368
2018-08-27,0.701,160,233,4829,46%,43%,22.83%,23.63%,20.25%,8542,743,182632,17.5,4,9725,4765,4080,685,4078,19895,500,2019,110640,65895,3442,1728,80589,9560,2054,122,50,10423,2380,1883,497,2454,0,0,0,1665149
2018-08-28,0.752,157,229,5032,47%,46%,22.55%,23.03%,21.1%,10721,964,191882,17.9,4.3,11538,5050,4238,812,4433,20676,500,2177,113087,72185,3635,1791,70853,9915,2275,108,46,10712,2416,1854,562,2663,0,0,0,1682685
2018-08-29,0.709,164,242,4941,46%,45%,21.56%,22.14%,19.78%,9258,1016,198114,18.5,4.9,12767,5015,4226,789,4491,21047,500,2269,121152,70202,3746,1709,80000,9913,2204,112,39,10727,2313,1796,517,2614,0,0,0,1755619
2018-08-30,0.717,156,213,4805,46%,45%,22.13%,22.8%,20.02%,9603,1826,188164,18.1,4.4,10954,4820,4086,734,4316,19820,500,2003,114709,67136,3605,1679,74411,9666,2154,112,39,10381,2297,1797,500,2498,0,0,0,1622200
2018-08-31,0.703,151,209,4219,47%,47%,22.68%,23.17%,21.15%,13752,1578,165317,18.5,4.4,9533,4158,3485,673,3531,18522,500,1708,99881,60197,2892,1471,66161,8305,1887,87,29,8937,2027,1565,462,2184,0,0,0,1353477
2018-09-01,0.759,126,166,2264,52%,54%,23.07%,23.72%,19.24%,4999,422,76008,17.5,3.9,2477,2077,1898,179,1329,7541,500,763,44377,29539,1088,649,29268,4150,556,30,6,4352,1004,882,122,634,0,0,0,549321
2018-09-02,0.676,120,179,2446,52%,53%,22.88%,23.37%,20.03%,10994,1630,85389,18.1,5.7,3910,2220,1975,245,1554,8290,500,800,50951,32084,1238,685,32785,4495,603,25,5,4716,1079,941,138,689,0,0,0,567569
2018-09-03,0.742,151,217,5530,47%,45%,21.87%,22.26%,20.53%,10352,1995,206457,17.7,4.5,12041,5138,4298,840,4628,22327,500,2360,124244,75225,3845,1861,80532,10847,2257,111,39,11669,2552,2006,546,2659,0,0,0,1762149
2018-09-04,0.734,162,237,5470,46%,44%,21.63%,22.15%,19.96%,15991,2132,222035,18.6,5.1,14368,5393,4561,832,4950,23500,500,2270,129665,85150,4076,1957,85302,11130,2397,117,52,11963,2588,2027,561,2810,0,0,0,1942660
2018-09-05,0.759,155,222,5346,46%,44%,22.01%,22.47%,20.45%,38015,1901,225377,19.4,4.8,12565,5200,4439,761,4943,23019,500,2330,131259,86845,4044,1967,80814,10867,2263,115,35,11643,2563,2025,538,2631,0,0,0,1800086
2018-09-06,0.743,165,225,5508,45%,43%,21.32%,21.96%,19.21%,65535,3887,230548,18.9,5.5,15540,5448,4687,761,5282,24477,500,2360,138352,90367,4381,2006,84692,11299,2423,123,47,12206,2602,2056,546,2842,0,0,0,2013713
2018-09-07,0.779,159,251,5041,47%,44%,20.58%,21.54%,17.43%,65535,65535,207279,19.3,30.8,77645,4785,3383,1402,4364,21623,500,1929,120299,82751,3639,1626,75700,10019,2159,101,35,10763,2215,1775,440,2524,0,0,0,1710488
2018-09-08,0.79,128,191,2438,53%,55%,21.24%,22.07%,16.71%,51371,7066,84044,18.3,12.9,9231,2133,1895,238,1268,8220,500,783,48262,33731,1059,663,27632,4381,636,38,5,4605,978,858,120,718,0,0,0,591363
2018-09-09,0.722,126,255,2653,52%,53%,22.67%,22.89%,21.36%,65535,65535,90709,17.7,92.3,67856,2547,1508,1039,1505,9066,500,861,55197,38285,1264,743,32445,4903,641,35,6,5139,1165,1008,157,735,0,0,0,645872
2018-09-10,0.766,155,246,5901,46%,43%,21.77%,22.52%,19.24%,65535,65535,232213,18.1,26.5,78234,5978,4291,1687,5186,25639,500,2443,142085,94933,4358,2084,91258,11944,2486,130,43,12854,2798,2230,568,2952,0,0,0,1986156
2018-09-11,0.781,154,252,6494,47%,43%,21.87%,22.22%,20.66%,52890,52890,269622,19.3,22.2,69875,6365,4862,1503,5677,27471,500,2653,153899,107393,4718,2235,91117,13047,2725,112,45,13946,3050,2400,650,3146,0,0,0,2151577
2018-09-12,0.712,163,251,6462,47%,44%,21.58%,22.28%,19.22%,29042,29042,219893,16,13,40706,6060,4917,1143,5685,27815,500,2536,125301,86371,4676,2154,83982,12736,2669,140,66,13765,2971,2369,602,3132,0,0,0,2249435
2018-09-13,0.824,152,240,7545,49%,46%,19.88%,20.18%,18.74%,50465,50465,295971,19.2,19.8,63460,6673,5329,1344,5855,31488,500,2723,167078,120315,4767,2249,111997,14399,2744,163,72,15415,3065,2465,600,3202,0,0,0,2336822
2018-09-14,0.755,157,223,6304,48%,48%,21.33%,21.97%,19.1%,42838,18289,346503,26.6,11.6,33171,11679,10281,1398,4905,25725,500,2327,220489,118782,4087,1988,164089,12105,2495,157,61,13007,2775,2227,548,2869,0,0,0,2037252
2018-09-15,0.767,117,269,3107,54%,56%,22.22%,22.21%,22.24%,65535,65535,104424,18.3,87.9,68414,3270,1872,1398,1623,10177,500,950,78324,43991,1331,804,50543,5431,684,41,11,5712,1269,1096,173,778,0,0,0,666038
2018-09-16,0.751,114,228,3510,54%,54%,21.37%,21.71%,19.52%,65535,65535,125206,19.3,68.1,68723,3382,2148,1234,1748,11332,500,1138,94949,46282,1448,958,66333,6144,891,45,20,6485,1386,1189,197,1009,0,0,0,740352
2018-09-17,0.826,155,248,7175,48%,44%,21.43%,22.1%,19.19%,17450,17450,185117,12.4,8.8,30527,6033,4846,1187,6206,30421,500,2784,112501,63626,5160,2360,79807,13876,2893,130,66,14979,3210,2548,662,3450,0,0,0,2328270
2018-09-18,1.152,169,246,7017,46%,44%,21.51%,22.15%,19.53%,29970,2658,280489,18.5,5.4,20072,6980,5887,1093,6562,32386,500,2802,149879,121246,5314,2322,100704,13960,3137,173,66,15179,3265,2538,727,3722,0,0,0,2570098
2018-09-19,1.15,160,242,7016,48%,45%,20.81%,21.33%,19.13%,23578,5256,230392,15.7,6.6,22849,6227,5135,1092,5992,29744,500,2680,130834,90886,4781,2308,91391,13551,2911,176,78,14629,3044,2381,663,3466,0,0,0,2346655
2018-09-20,1.141,160,228,6770,47%,44%,20.53%,21.1%,18.7%,1911,1911,45978,3.2,4.5,15188,4103,3218,885,6060,29451,500,2636,31750,5532,4933,2241,23754,13249,2848,97,69,14260,2928,2295,633,3385,0,0,0,2278689
2018-09-21,0.931,184,248,6355,48%,46%,20.86%,21.2%,19.71%,518,147,39434,3,3.5,10570,3804,2991,813,5440,27773,500,2424,28009,3561,4328,2076,20676,12317,2598,79,56,13191,2751,2150,601,3049,0,0,0,2421936
2018-09-22,0.947,115,221,3134,52%,50%,21.38%,21.76%,19.18%,192,102,15723,2.6,3.5,3127,1863,1626,237,1842,11278,500,1031,11447,1403,1537,857,8773,5737,781,21,12,6021,1287,1115,172,897,0,0,0,694362
2018-09-23,0.944,116,195,3763,53%,53%,21.07%,21.46%,19%,606,120,18463,2.6,3.2,3537,2169,1869,300,2052,13553,500,1235,13706,1470,1767,1035,10320,6668,969,13,7,7035,1482,1269,213,1121,0,0,0,817064
2018-09-24,1.008,170,249,7449,48%,45%,19.97%,20.06%,19.7%,1268,1268,46287,3,3.8,13912,4368,3323,1045,6270,32802,500,2823,33044,4150,5245,2426,24471,14543,3122,75,58,15556,3107,2382,725,3680,0,0,0,2644437
2018-09-25,1.345,174,242,7573,47%,45%,20.83%,21.84%,17.53%,18421,295,353625,22,3.6,13428,7669,6801,868,6688,31782,500,2769,214124,130044,5526,2330,147579,14996,3250,239,58,16109,3355,2693,662,3776,0,0,0,2795261
2018-09-26,1.279,168,240,6922,46%,45%,21.51%,22.32%,18.91%,65535,2077,771919,51.8,4.7,16829,11529,10556,973,5639,28709,500,2667,461400,314119,4787,2292,292048,13705,3004,302,67,14916,3208,2536,672,3554,0,0,0,2507613
2018-09-27,2.482,170,254,7048,47%,45%,22.44%,23.18%,20.06%,17505,17505,707788,47.5,9.7,34125,11218,9997,1221,5725,27765,500,2543,403756,295764,4632,2173,266143,13562,2992,340,75,14908,3345,2636,709,3534,0,0,0,2535010
2018-09-28,1.073,162,222,6040,47%,45%,21.33%,21.78%,19.9%,10553,1526,400494,31.2,6.2,18979,7337,6425,912,4745,25182,500,2373,239075,154301,4012,2001,159952,11902,2649,220,52,12818,2734,2125,609,3061,0,0,0,2081909
2018-09-29,1.21,124,201,3100,53%,54%,20.53%,20.8%,19.09%,7339,1775,107640,18.6,5.4,4998,2611,2353,258,1686,10599,500,941,64392,40621,1437,809,43301,5482,800,43,4,5797,1190,1014,176,922,0,0,0,718036
2018-09-30,1.245,126,194,3574,54%,53%,21.06%,21.49%,18.77%,15909,1141,132933,20.2,4.1,4267,2943,2654,289,1751,11419,500,1061,82642,47479,1493,907,59693,6215,893,49,8,6582,1386,1190,196,1044,0,0,0,830520
2018-10-01,1.397,168,258,7030,47%,43%,20.76%,21.49%,18.49%,7950,1882,298165,20,5.2,18927,6648,5643,1005,6289,29882,500,2645,170891,118340,5073,2254,120770,13686,3069,171,78,14876,3088,2416,672,3634,0,0,0,2503200
2018-10-02,1.221,167,247,7148,47%,44%,20.56%,21.54%,17.56%,15833,942,287798,19.1,4.5,16545,6731,5768,963,6009,31016,500,2858,156821,122110,5013,2389,104083,13866,3141,176,88,15056,3096,2447,649,3695,0,0,0,2507872
2018-10-03,0.87,169,235,7292,48%,43%,20.27%,21.01%,17.79%,12751,1540,269309,17.8,4.8,16837,6863,5920,943,5593,31467,500,2755,143158,117803,4707,2362,99344,14054,2986,171,50,15090,3058,2439,619,3480,0,0,0,2557636
2018-10-04,0.832,164,235,7264,49%,45%,19.33%,19.74%,17.98%,8482,2220,259377,17.4,4.3,15231,4455,3577,878,5315,29402,500,2581,146658,104823,4490,2200,101525,13827,3023,154,30,14897,2879,2246,633,3520,0,0,0,2449819
2018-10-05,1.047,167,270,6285,49%,44%,19.65%,20.26%,17.83%,10159,1741,237133,18.3,5.2,16964,4435,3641,794,4750,26405,500,2346,129828,100209,3944,1982,86618,11911,2726,153,60,12956,2546,1965,581,3258,0,0,0,2163437
2018-10-06,0.779,125,213,3347,54%,51%,20.78%,21.23%,18.3%,5814,2605,127171,20.6,7,6571,2819,2567,252,1633,11439,500,1013,78658,45867,1391,880,51313,5832,826,55,13,6168,1282,1110,172,940,0,0,0,770706
2018-10-07,0.763,126,190,3980,54%,51%,21.4%,21.64%,20.17%,8915,2526,135548,18.5,5.4,6404,3271,2888,383,1837,13082,500,1329,82915,49467,1569,1126,54313,6917,1047,40,8,7318,1566,1325,241,1195,0,0,0,918771
2018-10-08,1.333,165,246,7980,49%,46%,19.81%,20.44%,17.73%,5768,1966,269081,16.6,4,15388,6937,5991,946,5956,32291,500,2830,149792,110503,4818,2427,111372,14950,3228,165,80,16206,3210,2536,674,3801,0,0,0,2680743
2018-10-09,0.947,171,240,7878,48%,44%,20.96%,21.68%,18.77%,28742,3586,317670,19.5,5.6,22312,7521,6391,1130,6148,33339,500,2895,178286,130341,5065,2491,124249,15011,3385,189,52,16256,3408,2663,745,3970,0,0,0,2776169
2018-10-10,0.999,166,241,7918,49%,43%,21.19%,21.75%,19.5%,9410,1687,277482,17.1,5.2,20701,7427,6227,1200,5885,32944,500,2945,150014,118638,4850,2512,109118,14989,3385,188,64,16208,3435,2659,776,3980,0,0,0,2684724
2018-10-11,0.872,161,228,7774,50%,45%,20.21%,20.78%,18.41%,15429,1879,291296,18.6,5.1,19278,6489,5441,1048,5806,31898,500,2848,161690,120952,4873,2343,109663,14529,3261,159,51,15693,3171,2470,701,3807,0,0,0,2518752
2018-10-12,0.93,157,243,7355,50%,45%,18.08%,18.24%,17.56%,12535,1956,256516,17.4,5.2,18283,4160,3291,869,5531,29691,500,2390,134243,114352,4583,2040,89857,13660,2957,158,62,14733,2663,2049,614,3497,0,0,0,2309188
2018-10-13,0.694,122,206,3514,54%,53%,21.4%,21.48%,21%,5566,949,118311,18.1,4.4,4722,2601,2222,379,1699,11889,500,1118,66162,49332,1426,960,40795,6170,916,49,11,6524,1396,1173,223,1062,0,0,0,793553
2018-10-14,0.827,128,207,4402,55%,50%,20.77%,20.61%,21.54%,9843,2061,141442,17.6,5.1,7003,3078,2629,449,2205,15427,500,1378,84231,53628,1882,1172,53946,7552,1178,60,9,8049,1672,1376,296,1374,0,0,0,1031759
2018-10-15,1.148,162,264,8642,49%,44%,19.8%,20.06%,18.94%,29376,2152,295688,16.9,5.1,20809,7283,6175,1108,6090,34374,500,3207,162643,123748,5018,2754,112594,16169,3495,202,84,17475,3460,2682,778,4107,0,0,0,2833818
2018-10-16,1.067,172,254,8002,49%,44%,19.86%,20.47%,17.99%,10649,2175,284869,17.3,5,20230,7191,6112,1079,6285,33318,500,2921,156648,119015,5161,2522,109825,15208,3425,161,68,16447,3266,2539,727,4042,0,0,0,2831985
2018-10-17,1.399,181,263,5407,48%,41%,19.14%,19.11%,19.22%,14835,2832,197534,17.4,5.1,15073,4558,3758,800,4769,22620,500,2137,110178,80450,3862,1842,72223,10563,2545,131,51,11335,2169,1605,564,2935,0,0,0,2048126
2018-10-18,2.012,150,258,7540,49%,45%,17.87%,17.93%,17.68%,732,732,42489,2.8,3.7,13517,3701,2822,879,6158,29628,500,2887,29712,3732,4937,2450,23381,14212,3168,107,80,15258,2727,2076,651,3682,0,0,0,2289849
2018-10-19,1.198,151,241,6741,49%,45%,19.1%,19.48%,17.96%,266,79,39598,2.9,3.5,12262,3636,2782,854,5533,27321,500,2691,27468,3906,4575,2279,20999,12753,2961,104,80,13719,2620,1994,626,3485,0,0,0,2074175
2018-10-20,0.896,119,193,3268,52%,51%,21.51%,21.47%,21.7%,114,114,16652,2.6,3.5,3853,1915,1589,326,2084,11828,500,1296,11911,1361,1707,1119,9136,5976,977,19,13,6323,1360,1118,242,1115,0,0,0,754455
2018-10-21,0.794,117,220,3510,51%,47%,21.2%,21.84%,18.11%,128,128,18166,2.7,3.9,4587,2048,1747,301,2266,13050,500,1358,13160,1382,1911,1151,9925,6477,1002,24,14,6853,1453,1240,213,1176,0,0,0,802335
2018-10-22,0.891,152,250,7472,47%,43%,19.41%,19.69%,18.6%,160,160,45401,2.9,3.7,14952,4265,3245,1020,6351,31641,500,3250,31766,4034,5316,2786,24222,14593,3449,121,89,15736,3054,2298,756,4065,0,0,0,2398697
2018-10-23,1.7,146,223,7460,49%,46%,20.27%,20.79%,18.78%,164,164,42999,2.8,3.5,13782,4250,3258,992,6088,29935,500,3151,30056,3704,4986,2688,23198,14164,3327,112,82,15353,3112,2364,748,3983,0,0,0,2241916
2018-10-24,0.917,154,231,7260,48%,44%,20.02%,20.46%,18.78%,137,136,45237,3,3.6,14450,4307,3302,1005,6120,31487,500,3396,31618,4103,5095,2856,23811,14139,3400,108,82,15274,3058,2307,751,4000,0,0,0,2349871
2018-10-25,0.933,149,229,7245,48%,46%,19.36%,19.65%,18.57%,101,99,42674,2.9,3.5,13836,4021,2976,1045,6153,29738,500,3079,29858,3584,5126,2668,22889,13830,3278,117,88,14940,2893,2165,728,3921,0,0,0,2225225
2018-10-26,0.87,146,224,6589,50%,46%,19.86%,20.53%,17.99%,678,146,41205,3.1,3.5,12149,3661,2802,859,5723,28673,500,2610,28770,4102,4747,2222,21464,12193,2941,105,75,13155,2613,1989,624,3468,0,0,0,1916974
2018-10-27,0.781,122,218,3266,53%,53%,20.6%,21.21%,17.88%,162,162,16553,2.7,3.6,4109,1903,1613,290,2034,11743,500,1250,11818,1451,1679,1057,8945,5912,1004,26,20,6213,1280,1076,204,1141,0,0,0,754980
2018-10-28,0.732,122,212,3596,53%,51%,21.45%,22.44%,16.92%,161,161,18276,2.7,3.4,4227,2153,1860,293,2042,13208,500,1477,13321,1436,1766,1253,10061,6472,1058,22,14,6845,1468,1260,208,1229,0,0,0,832101
2018-10-29,0.934,146,231,7094,48%,44%,20.66%,21.1%,19.38%,162,107,41109,2.8,3.5,13185,4179,3173,1006,5639,28385,500,3136,28479,3855,4649,2678,21890,13514,3136,87,63,14630,3022,2295,727,3751,0,0,0,2142023
2018-10-30,0.984,140,233,7129,50%,45%,19.52%,19.96%,18.24%,145,145,39693,2.8,3.5,12973,3845,2938,907,5357,27605,500,2954,27707,3675,4496,2482,21371,13398,3160,88,64,14348,2801,2131,670,3673,0,0,0,2010133
2018-10-31,0.894,145,234,6327,49%,45%,19.49%,19.85%,18.43%,108,108,36936,2.9,3.6,12171,3570,2693,877,4894,25540,500,2869,25645,3528,4089,2348,19588,11981,2834,80,58,12922,2518,1902,616,3342,0,0,0,1868888
2018-11-01,0.8,123,220,4076,53%,50%,21.49%,21.59%,21.05%,159,159,20418,2.7,3.6,5044,2376,1953,423,2375,14771,500,1586,14855,1602,2032,1340,11320,7263,1199,25,16,7696,1654,1362,292,1387,0,0,0,944890
2018-11-02,0.842,130,215,4753,51%,49%,21.23%,22.01%,18.63%,129,111,25630,2.7,3.5,7508,2886,2305,581,3421,17896,500,2054,17975,2180,2881,1731,13652,8702,1804,62,54,9365,1988,1583,405,2174,0,0,0,1215134
2018-11-03,0.853,119,229,3179,53%,47%,22.37%,22.91%,19.87%,86,86,16008,2.6,3.7,3919,2005,1674,331,1924,11541,500,1313,11622,1149,1581,1084,8835,5728,911,13,7,6048,1353,1141,212,1067,0,0,0,719970
2018-11-04,0.728,114,220,3795,53%,48%,21.81%,22.08%,20.5%,128,128,18681,2.6,3.4,4210,2297,1908,389,2148,13306,500,1500,13426,1607,1818,1245,10286,6795,1050,22,15,7184,1567,1314,253,1234,0,0,0,819869
2018-11-05,1.303,146,223,7667,49%,46%,18.94%,19.19%,18.2%,182,122,43575,2.8,3.5,14056,3997,3032,965,6627,29110,500,3277,29252,4419,5396,2779,22775,14399,3364,110,81,15572,2949,2217,732,4021,0,0,0,2272821
2018-11-06,0.767,149,233,8356,48%,44%,19.41%,20.02%,17.73%,143,100,49585,2.8,3.5,16428,4652,3521,1131,7313,34031,500,3477,34284,4511,6232,2957,26350,16135,3934,114,86,17415,3380,2556,824,4648,0,0,0,2595637
2018-11-07,0.759,145,242,8136,49%,44%,20.53%,21.3%,18.38%,279,116,46986,2.9,3.7,15835,4715,3594,1121,6130,32889,500,3441,33107,4308,5212,2929,25311,15232,3573,113,83,16446,3377,2586,791,4303,0,0,0,2390437
2018-11-08,0.72,137,234,8870,50%,45%,21.26%,21.88%,19.26%,163,163,50084,2.8,3.6,15090,5852,4608,1244,6474,35091,500,4194,35345,4071,5524,3316,26648,16750,3593,109,78,17875,3801,2989,812,4216,0,0,0,2452545
2018-11-09,0.753,137,240,8565,51%,45%,18.3%,18.25%,18.48%,150,97,47145,2.8,3.7,14539,4455,3384,1071,5933,33419,500,3149,33666,4397,5046,2582,25733,15542,3326,98,72,16664,3050,2320,730,3951,0,0,0,2283241
2018-11-10,0.827,110,200,4788,59%,55%,18.51%,18.73%,17.44%,120,120,19721,2.4,3.3,4543,2162,1823,339,2173,14478,500,1360,14644,1544,1822,1154,11342,7651,1190,31,16,8152,1509,1267,242,1388,0,0,0,900331
2018-11-11,0.83,118,208,4032,53%,53%,20.19%,20.52%,18.63%,107,107,19342,2.6,3.1,4182,2198,1854,344,2189,13898,500,1431,14081,1641,1873,1182,10730,7159,1138,27,17,7584,1531,1281,250,1342,0,0,0,894877
2018-11-12,0.749,146,226,8777,49%,46%,19.73%,20.17%,18.42%,242,78,51072,2.9,3.4,15160,4968,3826,1142,6986,35334,500,3608,35529,4949,5868,3044,26873,16571,3719,106,75,17852,3523,2707,816,4429,0,0,0,2614259
